	temp41	temp44	temp68	temp70	temp79	temp71	temp61	temp48	temp47	temp78	temp66	temp72	temp51	temp49	temp75	temp52	temp60	temp46	temp74	temp58	temp80	temp77	temp50	temp73	temp76	temp62	temp53	temp56	temp69	temp57	temp67	temp65	temp59	temp45	temp43	temp64	temp54	temp55	temp63	temp42	temp95	temp96	temp112	temp82	temp89	temp103	temp106	temp83	temp118	temp110	temp86	temp100	temp109	temp102	temp107	temp105	temp111	temp94	temp85	temp101	temp117	temp81	temp120	temp93	temp91	temp98	temp113	temp84	temp97	temp108	temp88	temp92	temp114	temp119	temp87	temp104	temp116	temp115	temp90	temp99
arginine	1.499968808	0.709032514	1.090518052	1.218834103	1.188897333	1.405517936	1.059099635	0.88410481	0.690740442	0.506615507	1.286899454	0.821226898	1.330736844	1.705869974	0.633744036	0.842718507	0.896997532	1.494725685	1.128812762	1.453496972	1.100826929	0.764155329	1.656480928	0.451591045	0.691772894	1.094656269	0.739004328	0.960146794	0.566258463	0.915398249	0.932459627	0.574251234	1.143176659	1.060374332	1.476519227	0.533442627	1.136182172	0.751494431	0.951348079	1.227544508	0.86263979	1.462809731	0.637808346	0.592590973	0.805825069	0.627970945	0.53095103	0.974035224	1.375415159	1.346092934	1.062958383	1.042014608	0.887470338	0.660604967	1.558656185	1.293020956	1.235758226	1.095057265	1.420989321	0.865368064	0.556409148	0.429940158	0.93215442	1.118043521	0.84008145	0.917294925	1.049603721	0.534988112	0.624686508	1.380382956	1.199954124	1.007028262	1.033596419	1.242314918	1.18734801	0.696539553	1.19017558	1.681625907	0.992971738	0.521539862
aspartate	1.582125368	1.136940913	0.751434985	1.379734006	0.912616114	0.701474326	0.981635813	0.649991542	1.338163924	1.100327491	1.103669173	0.928227408	0.786067061	0.951593069	1.162132821	0.905351166	1.326349999	1.124698339	1.711015444	1.64230999	0.81613434	0.82029842	0.930025897	0.85578412	0.918669236	1.147204611	0.7563854	1.17566175	0.889501287	1.179852938	0.631171085	0.656962592	1.533967727	1.515366466	0.84052708	0.540196707	1.256673739	1.004524718	0.607815547	0.962397929	0.586481125	1.277123688	1.304678066	0.828562311	1.049983821	1.001174629	0.998825371	0.952210511	1.701983028	1.965465135	0.671744523	1.073905914	1.177240252	1.056024934	0.98265006	1.024544373	0.915768109	0.94309732	1.043612232	0.897019436	1.440698786	1.108677166	0.829169459	0.70739311	1.837574757	1.15271959	0.982863114	0.99753754	1.186992229	1.267993169	0.716703571	0.764710198	1.346508144	1.592523679	1.016672826	0.964165775	0.613269448	1.379048657	0.850116924	1.588843114
3-(4-hydroxyphenyl)lactate	0.61154764	0.946444727	0.833007463	0.786741102	1.219810163	1.419524262	0.838351338	0.755586876	1.194232488	0.876456488	1.022418147	0.97689588	1.263741826	1.225539775	0.755094706	1.384844114	0.749377149	1.061484276	0.978936604	0.782346898	0.656421779	1.07308787	1.065405746	2.632593749	2.976740577	0.814883441	0.960274251	0.683254407	0.990285189	1.00012073	1.016057508	1.07598183	1.858677835	1.541343825	1.295744804	0.863978445	1.096313093	0.809590773	0.990047468	0.833963956	1.069661933	0.801327241	1.105078606	0.922387853	0.899129177	0.728059679	1.060723922	1.200969799	0.569164998	1.017023626	1.121091355	1.091245345	0.765186003	0.941540693	1.230731336	1.448727377	1.24160859	0.756736424	0.593412498	1.015769701	1.675496033	1.008558909	1.154963212	1.123290652	0.851236983	0.518931191	1.028192425	0.808929937	0.388390126	0.983539187	0.834790468	1.357817683	0.943689251	0.99987927	1.237303999	1.686030535	1.194781191	0.847550338	1.035848478	0.434496512
phenylpyruvate	1.615662978	1.103369481	0.565122964	1.002636474	1.110551042	1.560445539	1.056068816	0.622222549	0.895862956	0.444559791	1.039203029	1.486227254	0.999266257	1.815064515	0.656765798	1.457436312	0.657601	2.558832482	1.000733743	1.001604235	0.773041209	0.8260236	1.155202	0.935632099	1.651644304	0.997625262	0.830281954	0.666544131	0.95119803	1.269362938	0.733660258	0.612153071	1.218468551	1.01877587	1.028592435	0.475726942	0.976765798	1.685781715	0.850585597	0.80051759	1.907077896	0.953756571	2.385045767	0.708530677	0.422362239	0.849685696	0.462613682	0.847200676	1.928910782	0.956773885	1.282340918	1.635619601	0.773705841	0.703004816	1.004518619	1.138942028	1.079295666	0.809810683	0.863437121	0.896598169	1.209913612	0.843256994	1.309758483	0.556768004	1.083880454	0.720802853	1.098928795	1.149899643	0.439945594	0.767780024	0.986908797	1.052877991	1.565830239	1.155957799	1.216354079	2.70112267	1.028798294	1.330638533	0.598783958	0.758454582
beta-alanine	0.621449196	0.665572808	1.221398585	1.402953132	0.97308555	1.116335735	0.651221339	0.795079729	1.29103977	0.859037578	1.825553588	0.918927656	1.100663662	1.94706964	0.800489527	1.051271288	0.877445032	1.272773738	2.078247308	1.465033772	1.716054432	1.073777243	1.422048754	1.296898507	0.846169779	1.588031512	0.923303108	0.737045657	1.15178411	1.203309827	0.665375268	0.911819631	1.722750635	1.442025625	1.000893363	0.603532039	1.223996343	0.71482051	0.892355253	0.71386387	0.814787357	1.516598535	1.030565442	0.603502906	0.79281427	0.934270349	0.931903119	0.840113942	1.702443118	4.18940504	0.858676311	0.839354071	1.099953465	0.857158773	0.743100998	1.333532838	1.106630834	1.333263815	0.733714572	0.835362574	0.591231913	0.936682683	0.825924327	0.864416701	1.601808369	0.665799866	1.207678726	1.625911716	0.518979533	1.235039748	1.024450515	1.034807953	0.931695446	1.637250962	0.999106637	1.121702578	0.801440164	1.127590062	1.098808152	0.975600041
biliverdin	1.491500915	1.080644173	0.718718504	0.963848024	2.5924757	1.056857758	1.883331238	0.857554091	0.863929861	1.32155356	0.80559919	0.642434781	1.243641345	0.617551471	0.924370811	0.938077447	0.784714302	0.464309779	0.566370226	0.319110292	0.901875023	1.308554873	1.485782646	1.201011645	1.787668183	0.713152634	1.166433263	0.670930746	2.582363067	0.74306619	1.685285768	1.608655066	0.769628228	3.625349072	1.182629374	3.921782562	0.709885476	1.375670457	1.615792199	1.057131611	1.159894918	0.734096448	0.8887286	1.073103256	1.264713818	0.946257637	1.641411012	0.590356732	0.516300289	0.886269858	2.456493949	0.645612917	1.310667695	1.259296533	0.863892768	0.976418339	0.580923643	0.573861332	0.961856231	1.343972194	0.5762213	1.493539551	1.565017494	0.281757347	1.295678063	0.904644287	1.34969004	0.964727659	0.664404907	0.909415093	2.998021137	0.654710684	1.023581661	1.466776151	2.838672441	0.574887433	2.267419494	1.044071879	1.02881115	0.702178169
succinate	1.118909378	0.477296453	1.094232569	0.09707374	0.621153744	0.966551336	1.010098279	1.138181069	1.479892825	1.640253539	0.620863958	0.700396349	1.051155252	1.170266697	0.8949937	0.859012333	1.784077438	0.941427554	0.666960354	0.836149935	1.108100215	1.128197673	1.044324717	0.968392159	1.850733082	0.585689031	0.694598049	0.937063153	1.186952323	0.747479671	1.239945178	1.410326114	1.422818914	1.767223352	1.168470108	0.752552915	0.639829865	1.330708258	0.935372859	1.049259027	1.099628238	0.898766396	0.972853835	1.655404877	0.163385054	0.348579871	0.662221776	0.071794167	0.766278836	1.02140477	1.075946945	3.108927271	1.113865445	1.419384213	0.751836341	0.626710251	0.841004148	0.995463811	1.013892663	1.12341443	0.849713086	0.702684468	0.723167376	0.78981282	1.202228744	1.244911591	0.90086136	0.893444058	0.800719043	2.055724726	1.721585095	0.743581355	0.846834121	1.356323034	1.004536189	1.334080364	1.1918847	1.154612984	1.153509349	0.800718721
3-hydroxybutyrate (BHBA)	1.970838805	0.973513466	5.177888171	0.676738237	1.832034515	0.619695002	0.632681233	6.001070734	0.447366249	7.80069402	1.046996856	0.679762862	6.79417859	0.603887764	2.680993581	0.466888616	1.251130247	0.420437276	0.440106307	0.743237162	0.300727775	5.314167591	1.140817308	0.734606951	0.365145401	0.542063378	1.435852141	0.392689892	0.720360414	0.47375632	3.372873518	0.299441825	0.628110133	2.122264456	0.220808562	1.458951808	1.514641356	1.717056462	2.565871536	6.666969102	0.772174849	2.243049811	0.424730452	3.92738939	1.614070159	0.826319055	2.264789538	0.648661822	1.367417223	8.872643032	3.344920297	12.95635997	1.348680961	0.923148953	1.240286119	0.696868692	0.603254077	0.61633532	3.34422277	2.545775018	0.582165661	0.182683911	0.580401795	0.351150192	2.720082989	0.643659928	0.969911247	1.208443558	0.494961949	4.654602648	0.619092533	4.644840309	0.711974144	0.928663334	5.591339169	0.866307931	42.28814774	1.026486534	2.702300248	4.990013746
cholesterol	0.943937881	0.797340658	0.790466755	0.647197318	0.937285922	1.537017772	0.816543984	0.901351472	0.905444155	0.952868808	1.127477947	0.886403546	1.028004425	1.092562327	0.833716422	1.4476313	1.009174694	1.065227321	1.191891007	0.954635857	0.927210593	0.563002966	1.014789915	0.996916222	0.680334363	0.935040452	1.013507037	0.730864362	0.973440817	1.076551639	0.820208026	0.941202388	0.622399292	0.93934538	1.196187426	1.159365698	1.169697514	1.000025993	1.096747325	1.061882517	0.764963438	0.972649449	1.044094962	0.755925609	1.367740844	1.162985265	0.787141772	0.745441071	1.01985847	1.046016658	0.785640196	1.363178638	0.956056747	0.851155102	1.427024979	1.133821293	1.291930911	1.416417843	0.700131745	0.787081729	1.350185868	0.951315856	0.784075582	1.019160155	1.353489776	0.839124279	1.043357899	0.999974007	1.138636285	0.758599555	0.868689847	0.800514672	1.013459626	1.302167927	1.200070835	1.01838231	1.223574056	1.279149453	1.189192402	1.045757534
choline phosphate	1.468050333	0.997551633	1.263332135	1.313950825	0.539459088	1.11813463	1.215931353	0.789626877	1.109512589	1.8637256	1.108823895	0.956627276	0.756927927	1.620566491	0.8700061	0.734242757	1.11779108	0.781395748	1.328998084	1.033175492	0.904399164	1.002448367	0.638439618	0.812297603	0.536826237	0.721885936	0.707075776	1.322116207	1.106438366	0.889980481	0.911750268	0.431200929	0.752265291	1.612411988	0.943501946	0.776828777	1.014621831	0.92290565	0.608111659	1.093554731	0.71633868	1.314236413	1.597045565	0.814271866	1.238146264	0.97659481	1.076513233	0.526237905	1.041314988	1.523067267	0.569941892	1.026024722	0.87450273	0.899786329	1.234394414	0.74478457	1.179283503	0.880132802	0.831363823	0.551425652	1.049264374	0.457686907	1.160445566	1.264703896	2.398822645	0.880809491	1.015514329	1.427805573	1.038226322	1.50867794	1.165516186	0.947499899	0.605355289	1.405479147	1.120570523	0.495149316	0.721524097	0.8400865	1.073614208	1.142995991
cortisone	0.714886306	0.587341994	0.711990042	1.342407826	0.400021038	1.160886411	0.264345448	1.581973737	1.302722699	1.722347867	0.079819071	0.107656165	0.079819071	0.112793001	0.378523466	1.567716825	0.986332159	0.415364926	0.079819071	0.079819071	1.516891951	0.808485422	0.796202598	0.80385701	1.355598801	0.601830327	0.679405319	1.295446975	1.232991462	1.111902383	1.010214064	0.120997914	1.37522397	1.764606673	1.055214853	0.998439664	1.040509125	1.00306457	1.084794614	1.470663932	1.212440611	0.614982731	0.505306895	1.317077789	0.079819071	0.80338365	1.759487368	0.742888199	1.03953786	1.361987412	1.402475499	0.605571626	1.405245534	0.92335069	0.720321184	0.079819071	0.079819071	0.164617192	1	0.933880327	0.89192307	0.487105314	0.356903172	0.079819071	1.629071337	0.170672698	0.079819071	0.079819071	0.277971213	1.196924911	2.018113922	0.794694858	2.137000999	0.800269991	1.688609548	1.052465857	1.333540209	0.704290047	1.344420484	1.282406774
creatinine	1.08892715	0.957273197	0.931147364	1.096545533	0.967030109	0.869433747	0.785955555	0.997110576	0.984985591	0.922064583	1.203586049	1.095985744	0.943184284	0.892444692	1.001338224	0.922092509	1.017068762	1.201914507	1.184866816	0.960322646	0.906653442	1.39734172	1.032719959	1.490749174	1.284460341	0.910732986	1.139363455	0.83042903	0.845762617	1.112430244	1.052696749	1.166400778	0.985131621	1.344940172	1.280462572	0.875880452	0.678841672	1.050694947	1.053525636	1.053856107	0.919128426	1.001025976	1.098941903	1.103462813	0.795531586	0.821605872	1.024019352	0.865774407	0.722159505	0.907961369	1.516013927	0.984475888	1.183784749	0.998974024	0.893489662	1.094340801	1.030704628	0.926652297	0.879730274	1.10299423	0.973091336	1.136140942	0.928031609	1.239768451	0.948763342	0.960936005	1.134977783	1.130246404	0.994763477	1.101286493	1.129171479	1.263815581	0.993984445	1.165002849	1.263298654	1.064108349	0.997914614	0.881792595	0.910084678	0.906834781
cysteinylglycine	0.340480636	0.758793458	0.903782235	1.246066128	1.563658657	1.26986799	0.806409757	0.625959482	1.140103816	0.793426311	1.25543857	0.997869777	0.935670905	0.837377037	1.24984578	0.912783247	0.635631718	0.776209366	0.653084456	1.138836372	1.190804066	1.456687375	1.004555075	1.089889525	1.199457451	0.700441607	1.075959762	0.674378825	1.145786432	0.975550942	1.183780798	0.953317891	2.511315715	1.780793186	1.152853266	0.944219418	1.033987229	1.068428528	0.984044437	0.935297004	0.867249562	0.56738621	0.843632068	1.525412554	1.015397295	0.728967866	0.96137573	0.963638671	0.575702748	0.89620766	1.01373237	0.813327704	1.671470709	1.275887228	1.040832866	1.250302321	0.82621863	0.701360527	0.744426242	1.002130223	1.171646656	1.855743978	0.972371103	1.19224712	1.358617174	0.879658122	0.755195927	1.282179313	1.255831783	0.884640769	0.924648584	1.516491936	0.942185084	2.187034744	1.202634147	1.922552944	0.878877759	0.61066414	1.11268601	1.111033212
cystine	1.636828072	1.926712904	0.905691769	0.855479322	1.297661068	0.933531248	0.83804789	0.878045016	0.972103731	0.664936675	0.912939204	0.99325339	0.918670415	0.655393384	0.742437921	1.243110968	1.463825415	1.20289852	0.98005452	0.9494455	0.824498598	1.567882097	1.012468973	1.384446165	1.262808127	1.033772622	0.732742912	0.874041645	0.821050331	1.37045236	0.730155457	1.214730253	1.00041845	0.99958155	1.078128682	1.10772876	0.677427647	0.95113018	1.048522029	0.958857517	0.861203479	1.303401963	2.143595664	0.698439098	1.20318988	1.152785544	0.635049062	0.901403374	0.843121417	0.658435277	1.625163001	1.190425601	0.504324561	1.01571232	0.984731955	1.084066727	0.963647096	1.094110483	0.603648334	1.616439036	0.989530022	1.080069931	1.031148941	1.190702615	1.062561385	1.815393843	0.940599945	0.924196346	0.968075612	1.224270435	1.451042485	2.342412264	1.480036647	1.198984816	1.391387055	1.511788514	0.904567812	0.968290456	0.627368591	1.115131977
sphingosine	0.970187462	0.955764904	0.80963505	2.388851576	0.571187655	0.869612694	1.481877361	0.691132027	2.299456542	1.829703828	0.969581091	0.863508672	0.7087188	0.941218888	0.98616794	1.153372628	1.916758707	0.817163456	1.517452187	0.950555657	0.983617486	0.853277128	0.739076316	1.220256518	1.0480853	0.4599332	0.629921483	1.660657687	0.835263712	1.059387819	0.931573727	0.497468401	1.480000131	2.69755284	0.531484467	0.735730693	2.245173913	1.752766777	0.485216517	1.636495065	0.602237542	1.323230902	1.420200198	1.301617893	1.09392224	0.650893016	1.212880629	0.834654318	0.779062364	1.25082786	0.651894116	4.385808132	0.785842297	1.800903224	0.742341816	0.706807975	1.01383206	1.26852986	0.887238436	0.642651746	1.415476552	0.809017425	0.678245216	1.182132751	3.250453455	1.943063112	0.977416882	1.840469684	1.330239946	2.441868217	1.035699879	0.9438671	0.789109141	1.685898508	1.672550284	2.672664924	0.769346991	1.181085459	1.339669602	2.177293457
deoxycholate	1.147925605	3.080936601	0.55813254	1.398417551	0.307106811	1.192972535	0.103478099	0.103478099	2.4991308	0.103478099	0.626695481	0.377558911	1.234266395	1.138702706	1.807347014	2.145871984	0.798552583	1.654153551	5.259675893	2.036170268	4.612505518	0.17160608	2.85974716	0.622358858	3.206639535	1.369093406	2.584316022	0.103478099	1.01137967	1.494245246	1.644775566	1.08743793	0.698184129	0.353664202	3.581694717	0.666884989	0.984565746	0.143269433	1.760739852	0.260110132	0.139068419	0.706755669	0.660019389	0.520347218	0.145474533	0.832496833	0.463298113	0.305051027	0.534370555	0.13429395	0.636271831	0.191037212	0.103478099	4.204158167	0.103478099	0.103478099	0.93858614	1.008314747	0.20608267	0.223287063	1.95987974	1.374676484	1.76339001	1.407606547	1	0.103478099	2.824410026	0.103478099	0.237417877	0.510757885	1.290134686	1.54731767	0.103478099	2.349374464	0.599870738	0.103478099	0.103478099	0.530323905	0.13662961	1.131476443
cystathionine	0.429441611	1.966051161	0.770476544	1.124253585	0.833108223	0.754172143	0.68505211	0.375016418	0.620175397	0.182541725	0.871314047	1.143988934	0.570136258	1.596325796	0.473029597	1.068049523	1.04827925	2.986578384	1.208701653	0.864714846	1.19986425	0.976133697	0.69153439	3.74602184	4.755742983	0.682903497	1.697126098	0.622975426	5.54714003	0.947447061	1.687178705	0.686572841	1.109392474	1.673191464	2.071418973	0.725952431	0.516900774	0.347045734	1.033790919	0.438963837	0.392934177	0.987891087	2.26674836	0.541212744	0.945171657	1.099180111	0.47102296	1.252241049	1.703012385	0.973019347	2.610846014	0.695004058	0.907933847	1.139962752	1.214955407	1.335461447	1.2363565	1	0.534798793	1.146823128	1.991282555	1.58144039	0.822032618	0.539774008	1.207485372	1.090164289	3.196765085	1.534235447	0.581490499	0.670977558	1.213560707	1.968951409	0.846667259	1.739718737	1.123658351	2.298438498	0.182541725	0.576985246	0.373154034	0.405638324
sphinganine	0.850296518	0.717925099	0.747528435	2.112898968	0.462012864	0.986266394	1.214981242	0.677158095	1.925728812	1.406001848	1.188471602	0.906568444	0.942201773	1.083487534	0.85952333	1.194636508	1.706403602	0.609861292	1.415436457	0.796617404	0.959721087	0.77501038	0.584947347	1.441222684	0.909083719	0.452320059	0.791015411	1.677632229	1.008419273	1.109090775	0.865269541	0.477129329	1.379836468	2.609974494	0.587753384	0.720191483	2.112250765	1.192364696	0.565907548	1.749845606	0.477810097	1.038235833	1.218928612	1.551674608	0.973900139	0.702417851	1.041736595	0.600315805	0.61209356	1.091520288	0.64474252	2.421137309	0.522988138	2.031463431	0.991580727	0.970113269	1.142004909	1.140454184	0.944920969	0.51238971	1.739716272	0.583889753	0.631900192	1.164075599	3.110428275	1.482803819	0.825531443	1.555581659	1.362495488	2.774375358	1.115299102	0.901848813	0.654722209	1.779392341	1.588909061	2.086719632	0.953892688	0.892017218	1.646697596	1.652605857
flavin adenine dinucleotide (FAD)	0.981490715	1.082513355	0.77686085	1.287122869	0.726430934	1.39604172	1.087275502	0.720793691	1.053777665	1.150791147	1.01533452	0.857349275	0.795502417	1.237140677	1.02188756	1.148410074	1.194830832	0.767194098	1.278127703	0.842309845	0.939018062	0.885433732	1.150038158	1.240417197	1.116051895	0.859140168	0.883378275	0.986008649	1.011020097	0.833599593	0.647387433	0.696453829	1.104614602	1.76270669	0.515675401	1.283968456	0.807285678	0.515675401	0.515675401	0.645901806	1.076977868	0.983668278	1.199267362	0.644375477	0.920824218	0.957130501	1.395532943	0.826904096	1.226741287	1.575151361	0.738987535	1.155573645	0.805291274	0.899781226	0.993945561	1.401658611	1.044131264	0.669244467	1.407112694	0.801668787	1.206064615	0.725738998	0.588349021	0.781663699	1.730979395	0.993029763	0.948745866	0.858733147	1.092668532	1.30543882	0.878860341	0.869051132	1.144461969	1.156611549	1.030007632	1.054774866	1.006054439	1.032063088	0.716112948	1.432022386
fumarate	0.663380041	1.086549276	0.730191924	0.999209822	0.710902243	0.914338182	0.942394348	1.230095498	0.901837549	0.979761991	0.751702524	0.807167469	1.043497356	0.953683261	0.929216745	0.785514648	1.116546471	0.763795837	0.895959851	0.894409076	0.980718852	1.034049348	1.647177687	1.564934285	2.729678792	0.936332332	0.906307831	0.89864384	0.857708164	1.196559851	0.953010841	1.635206115	1.511206709	1.58225677	1.42698132	0.927507821	0.947763465	0.836380744	1.228584545	1.000790178	0.986122102	0.903505513	1.46678947	1.394289895	1.023840176	0.892826443	1.21011178	0.766895111	0.48795362	0.871430758	1.023191649	2.224384483	0.942983711	1.585554015	0.926878636	1.203214644	1.047983566	1.125621291	1.082626259	1.002476347	1.151820624	1.752890921	0.92894937	0.850931631	1.133860991	1.245480368	0.918189519	2.086951476	1.382750674	1.161689605	1.479089856	0.700969547	1.247430498	1.364900266	1.028954433	1.032793255	0.981404925	0.739038053	0.960612255	1.166244081
