	temp41	temp81	temp42	temp1	temp43	temp82	temp83	temp2	temp3	temp44	temp4	temp84	temp85	temp45	temp5	temp86	temp6	temp87	temp88	temp46	temp47	temp89	temp48	temp49	temp90	temp50	temp91	temp51	temp92	temp52	temp53	temp7	temp93	temp54	temp8	temp55	temp94	temp9	temp10	temp56	temp11	temp95	temp57	temp12	temp96	temp13	temp97	temp14	temp58	temp15	temp59	temp60	temp61	temp16	temp98	temp62	temp99	temp17	temp63	temp18	temp19	temp64	temp20	temp21	temp65	temp100	temp22	temp101	temp102	temp103	temp23	temp66	temp67	temp24	temp104	temp25	temp26	temp27	temp28	temp29	temp105	temp106	temp107	temp30	temp108	temp68	temp69	temp31	temp109	temp32	temp70	temp33	temp110	temp34	temp111	temp71	temp35	temp112	temp113	temp72	temp114	temp36	temp115	temp73	temp74	temp75	temp76	temp77	temp116	temp78	temp117	temp37	temp38	temp118	temp119	temp39	temp120	temp40	temp79	temp80
4-methylnonanoylcarnitine	0.218852671	0.546155605	1.761849554	1.130890605	0.979874645	1.612570767	0.54243895	0.760720019	0.842651686	1.603339397	1.782993852	0.594130395	0.464292282	3.01174766	0.218852671	1.734058522	0.779817734	1.397601261	1.861518274	0.658600868	0.218852671	1.535679138	0.415904945	0.919008992	0.809496295	0.738144233	1.062069745	0.218852671	1.376408501	1.071334665	1.082877294	1.286245769	0.218852671	0.572957518	0.392567437	2.125548613	0.685385384	0.66560299	0.703106283	3.669497338	0.314156092	2.158906551	0.770547843	1.084438016	0.349602861	1.054394127	1.585491752	0.240034246	0.525124386	1.277481622	0.529669863	1.419169289	0.644734553	0.919038814	1.29376109	0.218852671	0.661716098	1.360786375	0.742170298	0.218852671	1.007670648	0.807561547	0.317106055	1.227609362	0.415451391	1.584809557	1.189596598	1.955124286	0.888177286	0.218852671	0.939417662	1.852860991	0.218852671	2.105520183	0.921591141	0.902069696	0.994224336	1.06761304	1.729797603	1.135493243	1.784005338	1.353422652	2.340629955	1.213161505	1	0.218852671	0.862810591	1.298862015	0.218852671	0.488733231	1.366670146	1.021589152	1.420711371	0.685481065	0.55652645	1.658742526	0.875726307	1.516815035	0.40366521	0.898572984	0.932383232	1.379816988	0.266868467	1.181384171	0.641678969	0.999814851	0.909503005	1.867078966	0.218852671	0.218852671	1.36351888	1.743813032	0.218852671	0.423286064	1.448880157	0.808681141	0.921049362	2.575110965	1.466715377	0.753835945
3-hydroxydecanoylcarnitine	1.013940198	0.231098961	1.661127524	0.573840632	0.535364622	3.013849551	0.772749787	1.24288185	0.883309154	0.294427007	1.174687875	1.300033224	0.453601765	2.593043211	1.982442102	1.703003601	1.133583604	2.154425395	0.833083206	0.287751904	1.418882291	1.02183097	0.911587697	0.41949286	1.126938716	0.63714758	2.00648365	3.052857725	2.093752308	0.838668975	1.742102293	0.700606909	0.246174338	0.476539522	3.001659008	1.179421087	0.645693723	0.538420332	0.734020328	0.999205401	0.308732662	0.862913568	0.498492527	2.243486558	0.9944141	1.410203432	1.161522088	0.444628171	0.116534557	1.329639833	0.528769095	1.255781033	1.00826847	1.356010478	0.623251924	0.220901623	1.123164467	1.677401898	1.47451597	2.252387347	0.608834132	1.418794379	0.175951341	1.066569481	0.321785789	1.013806181	1.025446456	1.593889777	0.33380194	0.93116537	1.374379777	1.328791184	1.798855391	0.923711426	0.99383505	1.054431816	0.712361406	0.716521298	1.387039968	1.078292459	1.551929954	1.998665683	1.000794599	0.770515114	1.16552452	0.87559577	0.366312789	0.921039926	1.221506071	0.269853947	0.382348693	1.386374568	1.899131072	1.046837472	0.649804255	1.382288131	0.338450496	0.632033152	0.503876293	0.601178185	0.433848267	0.542225579	0.20903538	1.117484403	0.292215257	1.177181596	0.793221303	2.013856323	1.036749538	2.781227293	0.7286462	0.928945285	1.737182185	0.317272944	1.320510992	0.835055573	0.308843106	1.163347674	2.008281494	0.222390797
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	1.435854357	0.744431085	1.19890924	0.882734395	1.27085681	1.195022295	0.733945122	1.024596829	0.931877908	1.064038886	0.992676864	1.020792378	1.407049232	0.926464546	1.088641106	0.746034065	1.034843935	1.021049028	1.063557938	0.86122329	1.134616401	1.350126977	1.227688484	0.93810597	1.207437981	1.124601142	0.877623513	1.287350849	0.802993524	1.273158567	1.037254067	1.182893992	0.890880858	0.657491629	0.62974761	1.465427273	0.664843881	0.932407382	1.15221468	0.740807799	1.471990705	0.971806305	0.836149827	1.223748699	0.831900015	0.924154701	0.947096249	1.0940205	1.160741803	0.94948751	0.66059946	0.971072482	1.088308432	0.623980007	0.727839993	0.63411766	1.16750581	1.02322893	1.03300048	0.979834148	0.843300965	1.056221322	0.767483703	1.118036093	0.97393876	1.696922903	0.568293551	0.887244631	0.732352925	0.957773081	0.999640906	1.142484647	1.029150738	1.413813239	0.968573385	0.523788059	0.802107113	1.112759682	1.021351507	1.279004351	0.994568845	0.982776451	1.107422345	1.005937444	1.266064044	1.199996765	0.774118846	1.004016348	0.935663487	0.872023055	0.892479525	1.00351545	1.283676341	1.178087746	1.000359094	1.196494255	0.911343258	0.935461295	0.945754231	0.790095273	0.926037516	0.919888713	1.301525878	0.88030647	1.063029002	1.322628823	0.936663665	0.775446845	1.446837982	1.025711852	0.951960726	1.183684429	1.328364076	0.351871762	1.096578906	0.670171513	0.709546173	1.182945753	1.051784954	0.950782619
picolinoylglycine	0.614075534	0.526067424	0.80107347	1.424324449	1.04004158	0.764973781	0.504896487	2.509445614	1.303355753	0.625829161	0.6262357	1.704008275	0.328818514	1.440833046	1.594628531	1.28681628	1.073830684	1.284994571	1.531923653	1.672534903	1.021186375	0.608733912	0.39548072	0.713260911	0.814134199	0.410069832	1.341766029	0.648055042	2.100826974	1.194742774	0.995425143	1	0.610746026	1.050081565	0.55684093	0.373059288	0.671886498	1.043206414	2.871240152	0.66291175	0.785064043	1.003478744	0.884964724	0.607900249	1.199796216	0.895735451	0.537610062	0.575407955	0.348672056	1.723414109	1.358655435	1.011455155	1.104367471	1.415267364	0.904463188	0.517751373	0.560103539	1.136370888	0.532813923	0.934562558	1.468709314	0.703781848	1.423187168	0.476469589	0.834934619	0.730917081	1.469831157	0.80611662	1.191788929	1.240939055	1.009201175	1.387710153	1.121066472	0.430468859	1.527050323	0.385780376	2.326837276	1.27394081	1.404239333	1.837790689	1.639775014	0.445495387	1.730170901	1.361300515	0.630656176	0.835047833	1.32541696	1.029167932	0.882329935	0.622983383	1.186982498	0.450662042	1.67633785	0.816419055	0.881398496	2.396293799	0.981973312	1.346484976	2.294612578	1.179572156	0.700169306	1.031540271	0.328818514	1.303715978	0.571244783	0.907257504	2.331916448	1.71231918	0.46499385	0.525887311	0.702165981	1.264137544	0.555672772	0.482840425	1.651832259	2.175995636	0.843034535	0.636975551	0.827863917	1.051218847
4-vinylcatechol sulfate	3.191309966	0.293175986	0.089803506	0.811681129	0.649254464	0.166443054	0.431022287	3.36470398	1.337072856	4.953352264	0.089803506	3.693064977	1.447881543	0.316577182	0.213383619	0.140798143	0.156678424	0.938382658	0.611766073	0.409714072	0.29628013	11.90879594	0.401945075	3.217644163	2.808810934	1.861959002	0.132883125	1.797734461	0.951248292	2.207913291	4.548428655	6.438822686	1.749151542	0.091579322	0.403852782	0.089803506	0.416957075	1.085547673	4.705055265	0.288459319	0.72050847	0.205068218	0.269729255	1.856116554	2.075994225	0.179117132	3.1553446	3.798766036	1.466418482	0.221557709	5.066010562	2.634330391	7.946858997	0.454828577	0.089803506	1.106978358	0.148366163	0.246659355	0.368166898	1.046765496	1.257638479	0.089803506	0.60135926	0.366499422	0.310891747	0.354117388	0.333631919	2.346810009	0.089803506	0.70218978	0.541953444	0.904920077	1.995443487	1.917301326	0.23707843	0.089803506	1.830346033	0.089803506	5.177086171	6.821511704	2.759491624	0.208827106	3.311366711	0.217822373	1.52084385	0.40138925	0.279757666	1.786908425	0.953234504	0.110463259	0.312298582	0.089803506	1.383912933	0.326038777	0.569239139	4.782795473	3.800204274	0.379953854	2.805086589	2.217833364	1.636771156	3.383832857	1.073275547	12.55348604	64.71078623	0.518431347	0.41323273	3.189596956	0.943248486	1.890188345	0.223336665	1.885347638	5.33224	0.616482739	0.467446131	1.604760944	1.125703712	0.764776677	2.303931367	1.708069126
succinoyltaurine	4.039846861	0.848435959	0.825439506	0.687093731	0.407815721	3.598057167	1.010076954	0.337716659	0.834880515	1.932128879	2.291860331	0.9031443	0.612146122	0.849733458	0.715980145	1.947161082	2.328437837	0.836971878	0.711105989	0.786019454	3.415562299	5.076274984	3.734132319	0.396206524	1.005433275	1.32443864	0.728647827	1.181679663	0.880156383	0.782237929	1.111025749	0.780078277	0.638796058	0.701118666	0.939790095	0.516438537	0.788716885	1.287989176	1.621173126	0.358322983	0.453586687	4.769920229	0.600647896	8.015185854	5.21749745	0.617395869	1.978813216	0.614024081	0.299175832	1.660593179	1.545756028	0.910280541	1.210822162	0.983862363	1.729539858	0.695459182	0.558632846	1.047141022	0.527697751	0.677353957	0.930997836	0.649082148	3.104657763	3.096787411	0.536498547	1.132161317	2.310127744	0.989120646	1.002778525	2.062373825	1.706543404	1.204898057	0.72299688	0.988301173	0.713649769	5.108464897	6.177936551	3.027789515	2.119933247	3.950899926	0.927113877	3.739322313	1.369031614	0.681596435	0.781307486	1.981826485	0.491325113	1.029838197	1.435477193	0.997221475	2.151184181	3.656888479	3.792605112	0.819686125	0.920284937	3.990746787	0.476856298	5.194808299	0.506707299	0.597071239	0.35571945	1.151726228	0.338169076	0.890749775	0.741016744	1.069078989	1.542025719	3.646030466	1.374213071	5.977182806	1.2152439	8.987174398	0.488055758	1.656786045	0.967105853	3.987793271	0.879695429	1.202755477	2.940507134	0.573289457
"3,5-dichloro-2,6-dihydroxybenzoic acid"	1.932464689	0.842944384	1.573876213	1.136583138	1.410421352	0.835644673	1.261080672	0.557338041	0.417344584	0.672839732	0.944587281	2.068478487	0.394646703	1.052307546	0.653531474	0.851743842	0.93243871	1.526592337	0.780358328	0.987347257	1.172006416	1.296288191	0.266593984	0.336934166	1.269002122	1.808629404	1.975133958	1.323662325	0.959638475	1.39749957	1.267062049	0.943900374	1.05630834	1.332174691	0.221382278	0.732214056	1.944115693	0.597761651	0.991527704	1.373275522	0.647558023	1.481250294	1.167101194	0.602602586	0.890597253	2.370296722	1.384008007	0.882512883	1.046345543	0.868964958	0.830682209	1.44147132	0.526388466	1.321900144	0.986246444	1.209912248	1.840426164	1.543252479	1.674086292	1.368040055	1.45979413	0.88807507	0.158417542	0.758333264	0.551990732	0.868660253	1.218919539	1.65016783	1.081639366	1.490527945	1.232092306	1.678835639	1.094535609	0.942721183	0.81873883	1.156680459	0.807293017	0.707719648	0.987349018	0.915111915	1.309785038	1.008472296	1.665939396	0.554187955	2.601220846	1.407671961	0.609683895	0.849310605	0.986302805	0.604487178	0.463844681	0.69083494	2.064591297	0.564618377	1.966010421	0.839611122	0.282342653	1.151487264	1.67910688	2.100892583	0.982240366	0.431579416	1.663027966	0.121686498	1.238857462	2.053368289	0.973961372	0.889457691	1.899892957	1.331582013	1.096200919	1.393002088	0.739123638	0.64969448	0.547686994	0.801248234	1.216371818	0.818767891	1.362432074	0.646601637
metabolonic lactone sulfate	1.129283109	1.436571905	0.723063765	4.77420449	0.705446677	0.393833288	0.138436684	1.021972383	0.222720926	0.68668923	0.300013889	0.781412145	0.407900643	4.302031448	1.813419689	0.60890796	0.280218423	1.254237239	0.257440478	1.454724084	0.648136317	2.687926081	1.418109782	0.897532877	0.564632782	2.131147158	2.657545742	1.292331084	3.26626949	1.0145542	0.878544434	1.524622256	0.59373241	1.376320002	2.269712498	2.111772747	3.001931301	0.92706818	0.777374104	0.956699976	1.026375924	0.806426948	0.224475325	0.954147326	3.00226756	0.744990826	0.138436684	0.138436684	0.356382722	1.296331114	1.656292809	1.33579339	0.705212757	2.433614281	0.225334981	1.054180221	0.557205828	0.845649457	1.785799604	2.319031572	0.574319988	0.297300419	0.487787191	1.639123093	0.284642432	0.279744735	2.039950584	0.887679004	1.534537533	2.266542884	0.970065571	2.359777484	0.256241639	1.13882119	2.373572906	1.407001513	0.776955972	1.407437189	1.604058509	1.910467182	3.468893778	1.026463644	0.914848793	0.543819765	0.677411385	0.266528264	1.254877594	0.446342444	2.042883354	1.243745934	1.142973267	0.972986645	0.555875408	0.138436684	0.7946023	0.723976052	0.637960804	2.850400953	0.400839187	0.795754355	0.822076185	0.138436684	1.844721087	0.576396026	0.794248496	1.167087479	1.230222443	1.713723054	0.624820357	0.87288065	1.950335894	0.172694245	0.140565355	3.865025329	3.184979422	1.509467174	0.9854458	1.047879005	2.155425113	1.730714406
vanillic acid glycine	0.467103296	0.472607359	0.463532857	0.176374433	1.141300766	0.307145024	0.220594622	1.158026831	2.981543276	2.625629901	0.478286015	0.398946328	0.527691633	0.381168337	0.399051084	0.540306019	0.656166318	0.160866159	1.226759958	5.223791867	1.666015578	0.162550987	0.160303094	0.483096068	5.023746909	1.383064859	0.217486856	0.259350032	0.249249793	1.561089202	0.749979813	19.03130245	9.872625255	0.856433883	0.441656282	0.160303094	1.257658656	2.402093377	23.8224296	0.337214403	2.888310305	1.362427898	0.540301654	0.403730192	0.624455759	6.355542364	0.160303094	1.396355796	1.182387	0.519289317	1.068272637	4.847106221	3.769580124	0.507189982	0.468713922	0.802336062	0.928506112	0.160303094	3.31941677	0.316987737	1.038460783	1.221670555	2.859314677	0.492729269	9.291036584	0.160303094	1.667041315	3.531726927	0.160796321	1.848609908	1.39216555	1.822468884	1.206070619	1.715085103	0.427518567	0.160303094	4.848843427	0.249681912	11.7898679	1.313144496	0.740922771	0.309301255	3.505175608	0.625625536	0.160303094	1.485699695	2.043927744	1.236851467	0.466479124	0.654673543	1.075430973	0.240467736	0.241515298	0.382373032	1.802434271	1.017212744	4.299572027	1.294720508	2.04784737	0.807530221	1.046426615	0.363508196	1.113976871	3.806467383	2.056232227	0.65909076	0.726252545	0.441053934	0.982787256	0.352347302	1.456389798	0.767037605	1.081646505	0.448640025	0.307454928	0.437998547	4.442817329	0.854587555	1.186847866	1.57284808
2-hydroxy-4-(methylthio)butanoic acid	0.955061111	1.332494998	0.58493528	1.624686185	1.443503487	0.963649109	1.267302329	0.742877967	1.227466155	1.381583376	1.008141903	1.081353507	0.900452647	1.004251813	1.375858643	1.054334704	0.964155342	1.325082824	0.64278399	1.358783175	1.107463965	1.426411863	1.17112178	1.53752088	0.803780227	1.137541704	0.586172139	1.398951453	1.65961442	2.205532114	0.753182128	1.8113782	0.750771241	0.4600808	0.9044307	0.858288163	1.076569432	0.85609449	1.473189883	0.640974479	1.985254638	0.888030209	0.958656797	0.42736419	0.949395618	1.030073251	0.696204065	1.635641986	1.665728701	1.393314682	1.911757604	0.842167715	0.676387404	0.905299552	0.538451665	0.795849254	0.558761993	1.583954231	1.167956931	0.890511106	0.862966324	0.846355801	0.803600712	0.659198842	1.112420374	1.811399741	0.474242738	1.12942583	0.790576898	0.634079308	0.660608035	0.995748187	1.450606895	0.513070039	4.138838699	0.385528218	0.846625073	1.037329248	0.623791303	0.949103008	2.087930039	0.78706738	1.699687554	0.855546969	0.925252645	0.829969671	0.720321906	0.569904489	2.181776893	0.443565419	0.763479108	0.454734843	1.278958239	1.029258253	1.135014132	0.750559414	1.146989578	1.252454643	1.718793336	0.796815045	1.441415727	1.832814086	1.652446386	1.121141213	1.433373455	0.387440053	1.818863975	0.38985094	1.351584624	0.858774649	1.505516945	1.071042165	0.569696252	0.788268335	0.704418672	4.140705656	1.139221964	1.173058747	1.251601947	0.414047767
branched chain 14:0 dicarboxylic acid**	1.245951107	0.395852713	0.100664675	0.35217708	2.257731877	1.103430064	1.208831995	0.582089196	0.552549691	0.697281453	0.304604161	5.31227931	1.857533363	0.048043991	7.714772141	2.453376522	0.048043991	2.292185122	0.360692197	0.838532592	0.955420707	0.048043991	0.138832088	3.235369911	7.14656695	1.561427068	0.718771605	1.690978382	0.575265956	1.657225773	0.475413382	0.384596093	2.296192548	0.18351223	4.222765097	0.14222513	0.15745202	1.511335574	1.274938595	1.448004979	2.965789589	0.051486131	0.52124002	0.803320325	0.730399774	0.658840686	0.195867574	0.374264365	1.026397258	1.865444711	0.434730049	0.207808907	0.048043991	0.383453578	0.048043991	2.971222172	0.132892605	0.926511509	1.032628672	1.683280675	1.49030057	0.74125167	0.048043991	4.980088933	0.788920131	3.383542485	0.105587705	0.283455038	0.463717538	0.048043991	1.631611423	0.2875381	1.337342971	0.86940702	2.440349734	0.278754938	8.891060389	1.547909305	3.409063948	0.588931013	0.048043991	1.278811997	1.81085747	0.867485579	2.210047492	0.527825733	5.398580947	1.000335721	0.048043991	0.904725445	5.756434771	1.550682656	0.090060921	0.048043991	1.381739143	11.76878215	5.766242348	2.524154028	0.312491624	0.622434153	0.230127083	2.009889849	3.073801654	0.140999017	0.689481569	0.355834188	4.823641423	2.00733412	0.048043991	2.111979682	1.37266803	0.547801821	0.999664279	0.132337935	4.043010824	1.919636519	0.363076748	1.310417582	0.260430918	3.106563022
pentose acid*	0.85974973	0.440399787	0.135923362	0.521091852	1.987198458	1.378381924	0.325015303	2.131529584	0.453906048	1.391348929	0.945111632	4.475047624	2.899274019	0.428266099	0.784144161	0.484717366	2.751302702	0.443715911	1.186590274	0.9253392	4.706833376	0.443240954	1.335680397	1.71414891	6.79232902	0.638597352	0.306993524	0.662858725	0.296862542	1.157864821	1.988588178	0.434534842	0.933776112	0.135923362	2.161065206	0.135923362	0.231005588	3.11311515	0.878739427	0.928002044	1.509079904	0.832565744	0.358008508	0.577784884	1.016959557	0.765324214	0.382476496	2.672507034	4.052954248	1.148061336	0.772871225	0.275175708	0.939733647	1.58888807	0.23975971	2.669863909	0.241272027	0.354663235	1.070739406	0.633761194	0.979639444	1.926239388	7.456538028	2.363928321	6.602962736	2.462216933	0.337122414	0.387905064	1.216565703	0.740879373	0.636616079	1.748630427	1.785204669	0.573906356	1.071505853	0.24130632	5.372381522	0.853334385	5.218883903	1.197456838	0.594104878	2.688214043	0.951106889	3.17586431	0.742538292	0.284980907	0.418586927	1.287559734	0.637367094	0.410905316	1.832701201	2.12474216	0.805096269	1.188477241	4.666297446	1.830344421	3.805139992	0.99210663	0.748004582	2.017635984	0.258968024	0.566376492	2.130287323	1.741937309	1.097164663	0.867827424	2.515159179	0.40555305	1.00789337	1.551441931	5.999038084	3.32054951	0.613921034	1.337851995	2.699325801	29.39723959	0.440735	1.037146076	0.404878337	1.160555099
N-succinyl-phenylalanine	0.992987615	0.995683236	0.696780335	0.861166092	0.391072405	0.515890969	1.208297989	0.954155592	1.958528907	0.391072405	0.799402439	0.964721295	0.50360987	1.069652585	0.391072405	1.272361402	0.964429113	1.353880375	0.897132839	1.133753699	1.55903033	0.814520538	0.391072405	0.405822918	1.100850157	4.78936455	1.901185696	0.391072405	0.991866011	1.357650474	0.391072405	0.887717016	0.771880714	0.645488134	0.420055043	0.550905766	0.880384173	0.391072405	0.391072405	0.848781315	0.899498577	1.644630436	0.391072405	0.391072405	0.948971705	3.178014666	0.835388037	0.929140983	0.391072405	1.204801222	1.235461554	0.762512017	0.492865087	1.105364851	0.500678618	0.628692341	0.391072405	4.132424739	1.363984241	1.667364135	1.750815284	1.108776791	1.818262361	0.391072405	0.391072405	0.391072405	0.956625007	1.552121623	1.228194688	0.782795152	0.762351788	1.050095195	0.391072405	0.391072405	1.851420385	0.817395238	5.914258516	0.391072405	0.391072405	2.556871949	1.261446964	1.854766348	0.391072405	1.06470433	0.627627288	0.820703501	1.501809648	0.946898151	1.324407623	0.842598352	1.494005542	0.837414466	0.425898697	1.372617768	3.602188543	1.188589794	0.454664555	0.635167487	0.391072405	0.391072405	0.94309035	0.391072405	0.810373428	1.723171031	1	2.215743935	2.435389923	1.034251353	1.222266207	0.559473317	0.824332221	1.206111331	0.522856227	0.433486022	1.98653132	0.391072405	1.049265773	1.508576976	1.165686441	1.399583404
1-methyl-5-imidazolelactate	0.650544215	0.558621181	0.437704465	2.88579725	4.795925747	1.128866531	1.6498496	4.354610939	1.219614645	0.619466776	0.852683953	1.118107879	0.119645471	1.317085442	4.656071374	2.71749492	0.357384997	3.040710566	0.380395076	0.556984711	1.0019803	0.532299596	2.528523018	0.738328967	3.205543431	1.640735519	1.642994844	2.309231423	0.712114802	2.090287972	1.681811398	1.287691315	1.021211159	0.385853557	0.9980197	0.215144332	0.511749418	2.170289409	0.229014796	0.272159816	0.742165418	0.499573009	0.571299115	1.979754822	1.261124251	0.612883563	4.751396956	0.542757827	0.686464852	0.642063027	1.768191248	2.317392995	0.344304505	2.239858855	1.825591504	0.365846462	0.762935718	2.781454617	2.415484006	0.903702626	1.818423648	1.063765549	0.462681548	0.269467467	1.162124932	2.76958849	1.088406463	0.846254472	1.276805169	0.504442445	3.539446937	1.550099755	1.017191567	0.205154696	0.84465463	0.374951386	3.653908286	6.061879461	0.919048783	0.868751228	1.822452925	0.561338711	0.98738009	3.500243498	1.212533957	0.512764794	1.71139342	0.553545006	0.704425699	0.434951892	0.773555782	1.132079422	1.603500317	0.990726991	0.515171337	2.661457304	0.229775887	0.438739036	2.520202959	1.657852508	0.743579302	1.943946359	0.215653429	2.966563301	0.572003327	1.411578789	2.312605796	1.069779089	0.55983044	0.816588099	0.336102431	5.194230954	1.784197769	0.745184603	0.637327776	10.53778273	1.182649928	0.955262798	0.727447752	0.200556625
(2 or 3)-decenoate (10:1n7 or n8)	1.232513205	0.486331548	0.889176615	0.490478329	0.403595913	2.678698102	1.272461729	1.295082468	0.941948774	0.511683478	1.023770617	1.53798901	3.266987312	1.634607426	1.332705314	1.521309305	1.036534073	2.127907676	0.768214496	0.64810784	1.069714799	1.938125107	1.256877277	0.736470654	1.603510737	0.743324553	3.154288201	2.309001356	1.562955796	1.087032399	1.221514376	0.793293307	0.389804789	1.551082061	5.61484379	0.931498961	1.046806127	0.56708406	0.653962772	1.137429811	0.434328752	0.605943812	1.004456007	1.698136772	1.919234526	1.483495739	0.542197822	0.792051772	0.543010698	1.41312638	0.774725839	1.322982275	1.474189322	1.026060188	0.939142591	0.463961708	1.713000005	1.200453655	1.651706531	1.617212056	0.96657393	1.311196493	0.988249399	0.865683747	0.475632687	0.976560829	0.984367405	1.372586252	0.59458391	1.389141897	1.030243076	0.872837615	1.751552381	1.797769682	0.966007323	1.638082982	0.303921342	0.694081649	0.551745879	0.637965402	0.622918856	2.68500206	0.890752374	0.592850761	0.995543993	1.672105285	0.453942404	0.930881434	1.093082681	0.79803632	0.540890553	1.478529601	1.148344389	1.320100175	0.710321586	0.710918745	0.596348537	0.569065331	1.140074899	1.041565019	0.675999315	0.76764326	1.061948033	1.004758753	0.474175435	1.629732019	0.725145934	1.303491758	2.255173755	3.696616564	0.534612518	0.394379302	1.430010693	0.734168121	0.932362758	0.493019725	0.546643644	0.885992695	1.918691065	0.319270633
S-carboxyethylcysteine	1.045599079	0.867106324	1.121151609	1.541306143	2.050116616	0.754405237	0.469980835	1.145028061	0.9456797	0.929853607	0.373270615	0.788670259	1.644171827	0.851137035	1.072329641	1.118579967	0.619175309	1.156821129	1.016775502	1.852261025	0.886681012	0.385609004	0.567724813	1.972916352	0.546916285	1.210421526	0.928296106	0.769411386	2.02754266	1.385155878	1.448746643	2.46287204	1.101368992	5.487321275	0.736209545	0.26458686	0.541257103	1.001706582	0.781353535	0.998711237	2.292443374	0.766669086	0.622221656	0.625948673	1.239317681	0.83613677	5.254465065	2.575728092	1.004788237	0.77980388	0.852002095	0.735381754	0.9308089	1.001288763	0.813425502	0.630834989	0.403649731	1.342434449	0.581860017	0.81238586	1.386709455	1.311349161	2.758014559	0.688556683	0.663499356	0.473586234	0.469241317	1.84929118	0.656590642	1.111282859	2.611991973	1.505630739	1.673870272	0.718898529	1.390954332	0.30292414	1.900217932	0.749964201	1.435160683	4.489873301	2.798637089	0.736503783	2.87248696	2.950389473	1.09580789	0.679398028	1.088663786	8.02331936	0.505707241	0.649428884	0.817864576	0.545860951	1.081837459	1.327287065	0.912919216	1.011700873	1.101188526	0.715683486	1.293041658	0.804160921	0.732492335	0.519493283	0.813886475	1.664062331	3.90765039	1.668942763	2.001553578	0.726615417	0.458695818	0.705891238	0.644934885	1.322820528	0.822676352	1.689700289	1.921840519	4.284636253	0.456500801	5.016200757	0.520587849	1.05077571
chenodeoxycholic acid sulfate (1)	0.93829501	0.855167059	0.364235481	1.50346216	1.617961704	2.066616111	0.23558938	0.896315756	2.256488729	1.41184808	0.23558938	0.286533236	2.240897724	1.490426022	0.391382065	0.945435997	0.48117253	0.23558938	0.260749849	1.304977024	2.99635277	2.815246143	1.400969585	0.95304643	0.717953579	1.031245204	0.37538481	1.06604736	1.433216875	0.514123988	1.702904242	0.23558938	0.521147614	3.349863229	3.284113786	1.523070534	0.590011646	0.624524912	8.709684117	3.425173108	0.480630862	0.23558938	2.210826134	0.760980058	0.47592738	2.359053526	0.23558938	0.370031326	1.800052361	0.260199153	0.23558938	0.23558938	1.4052939	2.412407804	1.664554162	0.23558938	2.075661963	0.260163042	1.505637859	2.75330643	1.776291201	0.23558938	1.313427042	3.257247064	0.23558938	1.39054248	0.659814569	0.337134036	3.606460291	0.252146359	0.23558938	0.23558938	1.069992507	0.446243985	1.076239742	0.278056135	0.469851673	1.45970443	0.731946664	1.423530049	7.077169605	0.326102068	1.558721303	0.319593027	0.23558938	0.347326418	2.666955556	0.23558938	0.23558938	0.946049888	0.675234046	0.504807302	0.23558938	0.23558938	0.372811888	1.216080311	0.428170336	2.503353826	9.473544042	0.39660916	1.51518024	0.676326409	0.285892262	0.484864899	0.511848983	0.23558938	1.396184853	0.279193637	3.821376017	0.23558938	2.763083534	0.291561719	0.948063086	0.925114427	0.813287111	1.193799709	0.35391671	3.588594282	0.583267882	1
