	cohenD	fc_case_control	pval	padj
arachidonate (20:4n6)	0.0066666479734211	0.004289036323698204	0.976291422855908	0.9921888885537532
arginine	-0.706093324252001	-0.31737048088393593	0.0022614268110245	0.1262828340261576
aspartate	-0.0682949107368968	-0.03459592112041202	0.760856740911573	0.9321812957357724
3-(4-hydroxyphenyl)lactate	-0.148504028478921	-0.0765818193220115	0.508565473093903	0.8244157797715747
phenylpyruvate	0.130298424680522	0.08012951065476678	0.561767843872551	0.8516772863263193
beta-alanine	0.177687998428087	0.11691036154053144	0.429231353435864	0.7879143010301932
biliverdin	-0.256538609112257	-0.18117193399779444	0.254774676473597	0.7003003412914155
succinate	0.223743609227587	0.14256186293360676	0.320108615990734	0.7257163281328392
3-hydroxybutyrate (BHBA)	0.280814358362816	0.8526108499103769	0.212922802025993	0.6567182934580773
cholesterol	-0.145016929402563	-0.05182849381793454	0.518543513201636	0.8273303270780991
choline phosphate	-0.331953099446702	-0.1953740862354936	0.141696057730122	0.6071755716963809
cortisone	-0.317298947139029	-0.23322311440401666	0.159881611627404	0.6235196827901972
creatinine	-0.609072613438738	-0.15878656488238585	0.0079599066308046	0.2332795765966875
cysteinylglycine	0.155301465847276	0.0728858825763764	0.489413972747246	0.8236775938244362
cystine	-0.0756085523951422	-0.037342596426898876	0.736172343654176	0.9200149970910017
sphingosine	0.510797374886493	0.42151307762214746	0.0250700713801601	0.3499913912414456
deoxycholate	-0.477454700000873	-0.6727714533429247	0.0358798062234475	0.4145952140896058
cystathionine	0.0546265799001031	0.049523658620237485	0.807641903218826	0.947250698960494
sphinganine	0.374342402373204	0.27560147778046956	0.0981146004451905	0.5102921130997408
flavin adenine dinucleotide (FAD)	0.162659069847813	0.05454647054189638	0.469138322352252	0.8213791419401639
fumarate	0.130158649954659	0.06984733463566598	0.562186690640782	0.8516772863263193
gamma-glutamylglutamate	-0.216955563495251	-0.1349059349841304	0.334918642260535	0.7376461946008647
gluconate	-0.0770196333795701	-0.04070957318213621	0.731440649654774	0.9196272590406528
glycine	-0.319536969611443	-0.14308830749030158	0.156993249835	0.6235196827901972
glycocholate	-0.225983422220137	-0.4310521620277945	0.315319072266769	0.7222188817313904
guanidinoacetate	-0.147137155361346	-0.08172195790889428	0.512464400992388	0.8256790673943638
histidine	-0.380443302541789	-0.08686024672027888	0.0928523196678194	0.5047850668044637
cortisol	-0.125493800333916	-0.09641798970359018	0.57625280527	0.8587138011116151
hypotaurine	0.130200780565353	0.1119896021429216	0.562060426520027	0.8516772863263193
inosine	-0.335236663865452	-1.706731438238505	0.137852228481602	0.6018980017241964
inosine 5'-monophosphate (IMP)	0.208252789387923	0.24686882955916084	0.354554145866246	0.7392830189227497
myo-inositol	-0.48363038307557	-0.27957657349814125	0.0336151933540074	0.4145952140896058
isoleucine	0.347942283318574	0.11520211106290325	0.123745752163343	0.5708445349795954
2-aminoadipate	0.0795261980652031	0.05575836328597731	0.723061260538643	0.9196272590406528
citrulline	-0.664353172177891	-0.2788509246010018	0.0039435978603149	0.1717016180064274
leucine	0.290951936370172	0.09849024760521596	0.197028519484227	0.6475287609644903
lysine	0.0733816077187843	0.0162681397794303	0.743660554499284	0.9213577771045216
malate	-0.0241456617551039	-0.012631516433221086	0.914286716322005	0.9646974245162072
methionine	0.0230034725183867	0.00730571316707537	0.918326483281215	0.9646974245162072
palmitate (16:0)	0.249214942363334	0.12774936678455973	0.2684772273042	0.7071721141533412
